,zip,stabbr,cty_name,est_per_capita,MEDFAMINC
13098,46747,IN,STEUBEN,-0.37267951553505696,-0.11835893349001482
4097,15701,PA,INDIANA,0.1970452192537627,-0.002837570256945919
23430,77507,TX,HARRIS,9.69971112813353,-0.241187203536527
26208,91724,CA,LOS ANGELES,-0.18524548409699063,0.4475234922750519
22593,75143,TX,KAUFMAN,-0.3319566787496735,-0.4697294675950226
10282,37048,TN,SUMNER,-0.5052135570014176,0.3707870792760773
5338,19720,DE,NEW CASTLE,0.017538969407942924,-0.04242822504461383
11506,41501,KY,PIKE,0.1814524727506629,-0.8789718149791268
21312,70817,LA,EAST BATON ROUGE PARISH,-0.05329395017750507,0.6195553059208342
2423,10958,NY,ORANGE,0.00199599569322719,1.6473564871243336
0,1001,MA,HAMPDEN,0.13715402334016355,0.3184440662094343
17016,57269,SD,GRANT,0.09611882613207975,0.2937450542050576
4740,17729,PA,POTTER,0.5978631059222255,-0.19823481595636236
23001,76247,TX,DENTON,-0.19492898976540218,0.754219098030186
23006,76252,TX,COOKE,0.6729899749611414,0.8957174873870931
17903,60162,IL,COOK,0.45269531422147075,-0.307338325676483
14693,50472,IA,MITCHELL,0.058253071634513515,0.4227411315237538
832,4041,ME,OXFORD,-0.46033578750836013,-0.630509200406415
7206,27609,NC,WAKE,1.1562036100214865,1.0429391573659368
16231,55367,MN,CARVER,0.30959704898348633,0.47030548310023623
11537,41650,KY,FLOYD,-0.5779417572418276,-1.8144503675093488
25126,84522,UT,EMERY,-0.19381306353293745,-0.0940488823046047
26047,90290,CA,LOS ANGELES,1.0984801220445268,2.5176841024776566
28569,99681,AK,BETHEL CENSUS AREA,-0.5062552061566227,-1.4658303420527474
28170,98408,WA,PIERCE,-0.3078967753508835,-0.11355248908421374
14976,51461,IA,CRAWFORD,0.2518352285084836,-0.45175392117563934
12975,46303,IN,LAKE,-0.32212268332933136,0.1965048494634171
19883,65739,MO,TANEY,0.8114903111014975,-0.9374548524023134
926,4349,ME,KENNEBEC,-0.252951856906422,-0.5628855837375142
15109,52159,IA,CLAYTON,0.1961208394610594,0.0622300181730318
26510,92661,CA,ORANGE,0.24776543565930603,4.438067014462494
6344,24016,VA,ROANOKE CITY,0.7405975157472,-1.2574584747492321
1842,7605,NJ,BERGEN,-0.004397342750887733,1.0643875682403787
18654,62206,IL,ST. CLAIR,-0.32505632965411885,-1.598577112982907
1668,6851,CT,WESTERN CONNECTICUT PLANNING R,0.39521225783699987,1.103228084305754
13143,46819,IN,ALLEN,-0.4726171891706034,-0.6303702858282128
28101,98292,WA,SNOHOMISH,-0.07515448279940305,0.629918333454729
27672,97127,OR,YAMHILL,-0.4344444094363486,0.13979991864122046
960,4438,ME,WALDO,-0.30925177316285973,-0.79440061976954
16551,56145,MN,COTTONWOOD,0.5818714343331891,-0.5976142282881001
20837,68768,NE,STANTON,0.037728735138730894,-0.38090748629244414
19961,66052,KS,LEAVENWORTH,-0.3609694757960882,-0.16697903586083507
14080,49103,MI,BERRIEN,-0.2875076923743994,-0.25780138708952727
6460,24330,VA,GRAYSON,-0.5369844233629834,-1.2840467250171606
23510,77713,TX,JEFFERSON,-0.4417505365046369,0.19128166132300897
8662,31569,GA,CAMDEN,-0.4902989499133443,-0.3743507182012935
9749,35098,AL,CULLMAN,-0.5422175623488662,-0.401939153432279
3568,14416,NY,GENESEE,-0.1714525527544103,0.3465603768375886
28054,98226,WA,WHATCOM,0.3704488422766,0.039475810263487926
5531,20745,MD,PRINCE GEORGE'S,-0.1010367825462878,0.27085193171731137
21201,70549,LA,JEFFERSON DAVIS PARISH,-0.26484127872201374,-0.4965955470193559
2162,8721,NJ,OCEAN,-0.23644033995292593,0.7763620817956396
13366,47464,IN,MONROE,-0.42592370920770845,-0.4326392752149969
26745,93636,CA,MADERA,-0.21346969033787688,1.105784112544677
20026,66402,KS,SHAWNEE,-0.37662938153451414,0.07959434044832475
6147,23181,VA,KING WILLIAM,0.12092388805560643,0.25946093630471917
22240,74029,OK,WASHINGTON,-0.1855390222345727,-0.8233504178669084
9125,32960,FL,INDIAN RIVER,1.201950777714738,-0.6091997041101755
23552,77979,TX,CALHOUN,-0.08079019777092576,-0.3650434414617365
14972,51454,IA,CRAWFORD,-0.2935392266559901,0.6275290027096487
6168,23237,VA,CHESTERFIELD,-0.22308447554926353,-0.14544727623947182
8644,31542,GA,BRANTLEY,-0.4173404573829882,-0.7249433306683682
9842,35501,AL,WALKER,1.083677348049431,-0.7278327538949769
23998,79097,TX,CARSON,-0.013761917712535961,0.9738708290837317
13725,48320,MI,OAKLAND,0.7250629729080221,0.30941461862628195
15886,54632,WI,VERNON,-0.25273571990036714,0.05275604393963197
21749,72432,AR,POINSETT,-0.3198046989826935,-0.8455767503792834
25878,89144,NV,CLARK,0.0514194178580577,0.6168325801880682
5833,21822,MD,WORCESTER,-0.2574922468316729,-0.3114224142756319
27856,97526,OR,JOSEPHINE,0.3010952174976805,-0.685574939205824
24323,80457,CO,JEFFERSON,1.4929248676213962,2.6147853926410947
16035,54928,WI,SHAWANO,-0.27827215495653995,-0.42397100553517064
7705,28730,NC,BUNCOMBE,0.08307487880944424,0.19506013785011272
8837,32168,FL,VOLUSIA,0.19913221211242504,-0.2131264587396536
20810,68731,NE,DAKOTA,-0.3318670957624313,0.24909790877082436
27694,97209,OR,MULTNOMAH,1.4790908858072973,2.3157300886870895
2849,12401,NY,ULSTER,0.525947261038843,-0.23349133590411716
14883,51035,IA,CHEROKEE,0.4360862300717645,0.3021632776441196
17231,58060,ND,SARGENT,0.16071025747874723,0.14505088969726904
15019,51561,IA,MILLS,-0.05718456874749895,0.4843080725830325
4538,17034,PA,DAUPHIN,-0.33204794823834144,-0.8327132604377463
25048,84083,UT,TOOELE,0.08289999868065118,-1.3388624175758053
25957,90003,CA,LOS ANGELES,-0.5631213486104997,-1.0276381965712749
13794,48450,MI,SANILAC,-0.13415339708830187,-0.552022463722091
1057,4664,ME,HANCOCK,-0.22370308446255036,-0.5715538534173404
3345,13636,NY,JEFFERSON,0.4635093481122389,-0.3718780387092918
20356,67441,KS,DICKINSON,-0.40380376283175573,-0.47606397236104947
3684,14717,NY,ALLEGANY,-0.5070029727505608,-0.9043931827901556
2692,11951,NY,SUFFOLK,-0.48313353773492246,0.4374660768132022
24069,79410,TX,LUBBOCK,0.3902208168665952,-0.678518078633145
25896,89317,NV,WHITE PINE,-0.3153180287071548,-0.3396220736507076
19462,64167,MO,CLAY,0.32895609300339396,4.438067014462494
14698,50478,IA,WINNEBAGO,0.055530068984520224,-0.22949059605188968
17953,60422,IL,COOK,-0.10834198610035575,1.4519870243405577
7020,27011,NC,YADKIN,-0.40938730585886096,-0.5879735565608575
17939,60404,IL,WILL,-0.06532338788620518,1.2933743589491218
20465,67665,KS,RUSSELL,0.4234456951540803,-0.7010222403019246
7257,27851,NC,WILSON,-0.5464209546310766,-0.7802591157085415
1882,7716,NJ,MONMOUTH,0.13716330986938757,1.3645541888200026
23197,76853,TX,LAMPASAS,-0.20845522112819379,-0.44922567585235673
16386,55807,MN,ST. LOUIS,0.1918784588554279,-0.35384692645862764
28578,99692,AK,ALEUTIANS WEST CENSUS AREA,1.772757751996495,-0.11719205103311514
3383,13695,NY,ST. LAWRENCE,-0.3129575416232997,0.8378456741079968
16039,54935,WI,FOND DU LAC,-0.08034686395744806,-0.3757676468989574
1361,5758,VT,RUTLAND,0.3131929043611971,-0.46861815096940385
7506,28392,NC,BLADEN,-0.23795637905683809,0.07989995252036991
