zip,stabbr,cty_name,est_per_capita,MEDFAMINC
54026,WI,POLK,0.0107981220657277,89292.0
54027,WI,ST. CROIX,0.00993676603432701,105000.0
54028,WI,ST. CROIX,0.02280373831775701,91635.0
54082,WI,ST. CROIX,0.017174515235457065,128173.0
54101,WI,OCONTO,0.018035426731078906,105625.0
54102,WI,MARINETTE,0.017735334242837655,44402.0
54103,WI,FOREST,0.022044088176352707,95469.0
54104,WI,MARINETTE,0.014598540145985401,52071.0
54106,WI,OUTAGAMIE,0.015270089711777056,104432.0
54107,WI,SHAWANO,0.023140495867768594,80735.0
54110,WI,CALUMET,0.02561852956659063,98806.0
54111,WI,SHAWANO,0.015865384615384615,77188.0
54112,WI,MARINETTE,0.01694915254237288,73750.0
54113,WI,OUTAGAMIE,0.013259668508287293,102578.0
54114,WI,MARINETTE,0.028410063323635118,70275.0
54115,WI,BROWN,0.02176407902287073,110456.0
54119,WI,MARINETTE,0.016224188790560472,67222.0
54121,WI,FLORENCE,0.026540284360189573,70347.0
54123,WI,CALUMET,0.038461538461538464,47404.0
54124,WI,OCONTO,0.02286902286902287,73622.0
54125,WI,MARINETTE,0.04484304932735426,59107.0
54126,WI,BROWN,0.014275344785869828,103779.0
54128,WI,SHAWANO,0.012375059495478343,81635.0
54129,WI,CALUMET,0.01411764705882353,94196.0
54130,WI,OUTAGAMIE,0.022890661325512356,103251.0
54135,WI,MENOMINEE,0.006550933508024894,63250.0
54136,WI,OUTAGAMIE,0.023618603294940952,86086.0
54137,WI,SHAWANO,0.0064516129032258064,93661.0
54138,WI,OCONTO,0.056712962962962965,72500.0
54139,WI,OCONTO,0.018059381695745332,83889.0
54140,WI,OUTAGAMIE,0.0250866085294469,85000.0
54141,WI,OCONTO,0.021188043889519486,111157.0
54143,WI,MARINETTE,0.03141466017474821,78240.0
54149,WI,OCONTO,0.02570480928689884,55750.0
54150,WI,MENOMINEE,0.002564102564102564,61389.0
54151,WI,MARINETTE,0.02066590126291619,73188.0
54153,WI,OCONTO,0.022018348623853212,76583.0
54154,WI,OCONTO,0.024571327558776737,71735.0
54155,WI,BROWN,0.01200450168813305,108504.0
54156,WI,MARINETTE,0.021131561008861623,64236.0
54157,WI,MARINETTE,0.019365079365079366,72192.0
54159,WI,MARINETTE,0.009386281588447653,71111.0
54160,WI,CALUMET,0.03056768558951965,70250.0
54161,WI,MARINETTE,0.021883548261039467,81250.0
54162,WI,BROWN,0.01943500424808836,100473.0
54165,WI,OUTAGAMIE,0.02389165708445126,91842.0
54166,WI,SHAWANO,0.02749594764963679,73632.0
54169,WI,CALUMET,0.019074421513445905,140333.0
54170,WI,OUTAGAMIE,0.015599343185550082,86094.0
54171,WI,OCONTO,0.011017166282346913,120313.0
54173,WI,BROWN,0.031223389156968494,100665.0
54174,WI,OCONTO,0.020527859237536656,83264.0
54175,WI,OCONTO,0.01883408071748879,98668.0
54177,WI,MARINETTE,0.01932367149758454,68571.0
54180,WI,BROWN,0.02173238124805961,112457.0
54201,WI,KEWAUNEE,0.0223062381852552,88010.0
54202,WI,DOOR,0.04785894206549118,94250.0
54204,WI,DOOR,0.014956162970603403,98594.0
54205,WI,KEWAUNEE,0.018772893772893772,102188.0
54207,WI,MANITOWOC,0.024539877300613498,73500.0
54208,WI,BROWN,0.02665350444225074,110781.0
54209,WI,DOOR,0.060411311053984576,92083.0
54210,WI,DOOR,0.06002554278416347,86429.0
54211,WI,DOOR,0.1806020066889632,106071.0
54212,WI,DOOR,0.14285714285714285,103750.0
54213,WI,DOOR,0.015829318651066758,88125.0
54214,WI,MANITOWOC,0.02092050209205021,93227.0
54215,WI,MANITOWOC,0.0273224043715847,52000.0
54216,WI,KEWAUNEE,0.020799213887979038,90507.0
54217,WI,KEWAUNEE,0.02435830277632268,100759.0
54220,WI,MANITOWOC,0.02268132735072235,78387.0
54227,WI,MANITOWOC,0.020895522388059702,87047.0
54228,WI,MANITOWOC,0.013074204946996466,77700.0
54229,WI,BROWN,0.017864393016646368,98776.0
54230,WI,MANITOWOC,0.01667809001599269,98500.0
54232,WI,MANITOWOC,0.021003500583430573,73654.0
54234,WI,DOOR,0.08598574821852732,71250.0
54235,WI,DOOR,0.03553976010661928,85313.0
54241,WI,MANITOWOC,0.01711508663191999,80318.0
54245,WI,MANITOWOC,0.030848329048843187,96012.0
54246,WI,DOOR,0.059027777777777776,83333.0
54247,WI,MANITOWOC,0.01731958762886598,92778.0
54301,WI,BROWN,0.028124434798336047,86152.0
54302,WI,BROWN,0.01727758686521573,65024.0
54303,WI,BROWN,0.03219323247825769,63890.0
54304,WI,BROWN,0.04271510104454575,71508.0
54311,WI,BROWN,0.020813725226557667,105313.0
54313,WI,BROWN,0.0184242245344747,119632.0
54401,WI,MARATHON,0.03301163236609996,86059.0
54403,WI,MARATHON,0.021468199726622176,81822.0
54405,WI,CLARK,0.03411888849806542,79500.0
54406,WI,PORTAGE,0.02352630187681734,96141.0
54407,WI,PORTAGE,0.016140865737344093,101607.0
54408,WI,MARATHON,0.017813765182186234,81379.0
54409,WI,LANGLADE,0.032750077423350885,72325.0
54410,WI,WOOD,0.01037344398340249,89750.0
54411,WI,MARATHON,0.01982601658911592,89392.0
54412,WI,WOOD,0.02521823472356935,79875.0
54413,WI,WOOD,0.014705882352941176,75313.0
54414,WI,SHAWANO,0.01892120869810788,86724.0
54416,WI,SHAWANO,0.009968847352024923,71875.0
54418,WI,LANGLADE,0.01619047619047619,90833.0
54420,WI,CLARK,0.011157601115760111,84531.0
54421,WI,CLARK,0.01957713390759593,74444.0
54422,WI,CLARK,0.022878228782287822,57692.0
54423,WI,PORTAGE,0.018691588785046728,116726.0
54424,WI,LANGLADE,0.01594387755102041,85313.0
54425,WI,CLARK,0.025848960973137353,67153.0
54426,WI,MARATHON,0.018203033838973162,91528.0
54427,WI,MARATHON,0.011638316920322292,98750.0
54428,WI,LANGLADE,0.029531568228105907,56250.0
54433,WI,TAYLOR,0.02085561497326203,84318.0
54435,WI,LINCOLN,0.018316831683168316,85344.0
54436,WI,CLARK,0.009977324263038548,64350.0
54437,WI,CLARK,0.02251958224543081,89500.0
54440,WI,MARATHON,0.012226750648388292,93676.0
54441,WI,WOOD,0.007067137809187279,107917.0
54442,WI,LINCOLN,0.007575757575757576,79722.0
54443,WI,PORTAGE,0.016355140186915886,107222.0
54446,WI,CLARK,0.019069633054030626,83073.0
54448,WI,MARATHON,0.026272189349112424,104848.0
54449,WI,WOOD,0.02864354277410226,82175.0
54450,WI,SHAWANO,0.01263157894736842,69674.0
54451,WI,TAYLOR,0.03176192209683291,80902.0
54452,WI,LINCOLN,0.02036703086878116,89139.0
54454,WI,WOOD,0.011653313911143482,81667.0
54455,WI,MARATHON,0.01685100166944908,107414.0
54456,WI,CLARK,0.026343335659455687,79261.0
54457,WI,WOOD,0.016610883847774885,84754.0
54458,WI,PORTAGE,0.03636363636363636,85000.0
54459,WI,PRICE,0.013888888888888888,69583.0
54460,WI,CLARK,0.018660812294182216,73077.0
54462,WI,LANGLADE,0.02127659574468085,102708.0
54463,WI,ONEIDA,0.022546419098143235,76429.0
54464,WI,LANGLADE,0.057971014492753624,112083.0
54465,WI,LANGLADE,0.022222222222222223,69375.0
54466,WI,WOOD,0.017273751408186256,84348.0
54467,WI,PORTAGE,0.024628536535721553,93346.0
54469,WI,WOOD,0.009693053311793215,85030.0
54470,WI,TAYLOR,0.014608859566446749,70667.0
54471,WI,MARATHON,0.02008520998174072,92986.0
54473,WI,PORTAGE,0.01702970297029703,95769.0
54474,WI,MARATHON,0.030648610121168925,99757.0
54475,WI,WOOD,0.021657953696788648,93426.0
54476,WI,MARATHON,0.028532402488996814,87267.0
54479,WI,MARATHON,0.02522872192958137,87813.0
54480,WI,TAYLOR,0.01765536723163842,63667.0
54481,WI,PORTAGE,0.029008132442637235,81912.0
54482,WI,PORTAGE,0.021606533650367,110966.0
54484,WI,MARATHON,0.0188950872773079,80263.0
54485,WI,LANGLADE,0.028795811518324606,63750.0
54486,WI,SHAWANO,0.019873969946679594,74926.0
54487,WI,LINCOLN,0.030472058671624832,86019.0
54488,WI,MARATHON,0.014951627088830254,84063.0
54489,WI,WOOD,0.01676727028839705,76953.0
54490,WI,TAYLOR,0.01407035175879397,61667.0
54491,WI,LANGLADE,0.019973368841544607,60278.0
54493,WI,CLARK,0.023172905525846704,85000.0
54494,WI,WOOD,0.022921480177503943,83488.0
54495,WI,WOOD,0.022077762786704282,62917.0
54498,WI,CLARK,0.019632949210414,76429.0
54499,WI,SHAWANO,0.03036798856734548,72941.0
54501,WI,ONEIDA,0.03230376877302352,79833.0
54511,WI,FOREST,0.015406162464985995,65250.0
54512,WI,VILAS,0.03227975790181574,80700.0
54513,WI,PRICE,0.006896551724137931,71458.0
54514,WI,ASHLAND,0.017985611510791366,81250.0
54515,WI,PRICE,0.008347245409015025,63816.0
54517,WI,ASHLAND,0.02185792349726776,69338.0
54519,WI,VILAS,0.029133858267716535,67857.0
54520,WI,FOREST,0.029056312676780664,63594.0
54521,WI,VILAS,0.04985754985754986,80970.0
54524,WI,PRICE,0.02865329512893983,75833.0
54525,WI,IRON,0.014336917562724014,66250.0
54526,WI,RUSK,0.019202363367799114,57500.0
54527,WI,ASHLAND,0.0281214848143982,63750.0
54529,WI,ONEIDA,0.016421780466724288,80893.0
54530,WI,RUSK,0.009790209790209791,65972.0
54531,WI,ONEIDA,0.035168195718654434,79053.0
54534,WI,IRON,0.03418467583497053,66023.0
54536,WI,IRON,0.015463917525773196,54583.0
54537,WI,PRICE,0.019639934533551555,71343.0
54538,WI,VILAS,0.012798922196025598,57500.0
54539,WI,ONEIDA,0.022307692307692306,91111.0
54540,WI,VILAS,0.07213114754098361,63482.0
54541,WI,FOREST,0.02768166089965398,65083.0
54542,WI,FLORENCE,0.015432098765432098,64464.0
54545,WI,VILAS,0.06807511737089202,83500.0
54546,WI,ASHLAND,0.022104332449160036,88971.0
54547,WI,IRON,0.05380200860832138,73558.0
54548,WI,ONEIDA,0.06337902795086345,97935.0
54550,WI,IRON,0.004815409309791332,94375.0
54552,WI,PRICE,0.029411764705882353,70725.0
54554,WI,VILAS,0.02629193109700816,71979.0
54555,WI,PRICE,0.02943650126156434,77000.0
54556,WI,PRICE,0.02841429880843263,64300.0
54557,WI,VILAS,0.032598274209012464,95781.0
54558,WI,VILAS,0.051598173515981734,78000.0
54559,WI,IRON,0.010893246187363835,72153.0
54560,WI,VILAS,0.04746317512274959,104375.0
54562,WI,ONEIDA,0.047872340425531915,82917.0
54563,WI,RUSK,0.010843373493975903,89722.0
54566,WI,FOREST,0.020655270655270654,73333.0
54568,WI,ONEIDA,0.04237631792376318,92087.0
54601,WI,LA CROSSE,0.024865012911808437,88651.0
54603,WI,LA CROSSE,0.035994194484760524,68193.0
54610,WI,BUFFALO,0.025856496444731737,81250.0
54611,WI,JACKSON,0.01720269259536275,74167.0
54612,WI,TREMPEALEAU,0.020476023801190058,80489.0
54613,WI,ADAMS,0.010368066355624676,69286.0
54614,WI,LA CROSSE,0.016057808109193095,102941.0
54615,WI,JACKSON,0.02432137001275278,82697.0
54616,WI,TREMPEALEAU,0.018123238018525976,87933.0
54618,WI,JUNEAU,0.012809187279151944,82667.0
54619,WI,MONROE,0.016953506293347034,73365.0
54621,WI,VERNON,0.010211524434719184,91250.0
54622,WI,BUFFALO,0.017757483510908167,86750.0
54623,WI,VERNON,0.021467798302546182,90188.0
54624,WI,VERNON,0.011342155009451797,86940.0
54625,WI,TREMPEALEAU,0.015432098765432098,51423.0
54626,WI,CRAWFORD,0.013119533527696793,74853.0
54627,WI,TREMPEALEAU,0.021760633036597428,97917.0
54628,WI,CRAWFORD,0.014814814814814815,72222.0
54629,WI,BUFFALO,0.02063941723998381,92500.0
54630,WI,TREMPEALEAU,0.02157092614302462,96563.0
54631,WI,CRAWFORD,0.015300546448087432,68393.0
54632,WI,VERNON,0.016903914590747332,92159.0
54634,WI,VERNON,0.02028917910447761,64318.0
54635,WI,JACKSON,0.020172910662824207,93333.0
54636,WI,LA CROSSE,0.019164500332507103,114096.0
54638,WI,MONROE,0.011149825783972125,72083.0
54639,WI,VERNON,0.0179959100204499,72375.0
54642,WI,JACKSON,0.01231945624468989,78636.0
54644,WI,LA CROSSE,0.01684981684981685,87143.0
54645,WI,CRAWFORD,0.02564102564102564,51563.0
54646,WI,JUNEAU,0.01784776902887139,69786.0
54648,WI,MONROE,0.010982658959537572,87000.0
54650,WI,LA CROSSE,0.028263521756811714,110942.0
54651,WI,VERNON,0.01380991064175467,73000.0
54652,WI,VERNON,0.019590382902938557,69408.0
54653,WI,LA CROSSE,0.014049586776859505,90592.0
54654,WI,CRAWFORD,0.0546875,86250.0
54655,WI,CRAWFORD,0.014302741358760428,63125.0
54656,WI,MONROE,0.021490448689471347,81163.0
54658,WI,VERNON,0.011637239165329053,89444.0
54659,WI,JACKSON,0.018268467037331215,80313.0
54660,WI,MONROE,0.02542955326460481,83240.0
54661,WI,TREMPEALEAU,0.017539334537013153,97206.0
54664,WI,RICHLAND,0.0162748643761302,87000.0
54665,WI,VERNON,0.03155037883071356,91964.0
54666,WI,MONROE,0.013659237958303379,76310.0
54667,WI,VERNON,0.02108433734939759,82155.0
54669,WI,LA CROSSE,0.02463230898003109,101905.0
54670,WI,MONROE,0.016028955532574975,94107.0
54701,WI,EAU CLAIRE,0.03491421834019105,103983.0
54703,WI,EAU CLAIRE,0.021321472786464304,92331.0
54720,WI,EAU CLAIRE,0.025724923840685997,91875.0
54721,WI,PEPIN,0.018328445747800588,82039.0
54722,WI,EAU CLAIRE,0.0193717277486911,82216.0
54723,WI,PIERCE,0.019860973187686197,108125.0
54724,WI,CHIPPEWA,0.029209621993127148,84250.0
54725,WI,DUNN,0.016102530397633912,79911.0
54726,WI,CHIPPEWA,0.01507537688442211,75938.0
54727,WI,CHIPPEWA,0.022741241548862937,85147.0
54728,WI,BARRON,0.02825719120135364,79015.0
54729,WI,CHIPPEWA,0.025707767898923727,94925.0
54730,WI,DUNN,0.015396030421072158,90893.0
54731,WI,RUSK,0.01524390243902439,73750.0
54732,WI,CHIPPEWA,0.022167487684729065,68409.0
54733,WI,BARRON,0.014581734458940905,54833.0
54734,WI,DUNN,0.013458950201884253,79375.0
54736,WI,PEPIN,0.03076561766087365,81375.0
54737,WI,DUNN,0.01981981981981982,82386.0
54738,WI,TREMPEALEAU,0.01580074986609534,113542.0
54739,WI,DUNN,0.01568247821878025,95257.0
54740,WI,PIERCE,0.02075765438505449,91875.0
54741,WI,EAU CLAIRE,0.006845708267509215,80714.0
54742,WI,EAU CLAIRE,0.016090584028605484,110242.0
54745,WI,CHIPPEWA,0.02157639806252752,72279.0
54746,WI,CLARK,0.006069802731411229,58173.0
54747,WI,TREMPEALEAU,0.01783542764491285,73487.0
54748,WI,CHIPPEWA,0.012830188679245283,87143.0
54749,WI,DUNN,0.01455989410986102,89750.0
54750,WI,PIERCE,0.017415215398716773,100625.0
54751,WI,DUNN,0.023294316956722624,91338.0
54754,WI,JACKSON,0.01338432122370937,71932.0
54755,WI,BUFFALO,0.021701037875724492,76875.0
54756,WI,BUFFALO,0.022175290390707498,85795.0
54757,WI,CHIPPEWA,0.019813189923577695,77708.0
54758,WI,TREMPEALEAU,0.023650827778972264,85250.0
54759,WI,PEPIN,0.02878684030157642,92727.0
54760,WI,TREMPEALEAU,0.07100591715976332,125625.0
54761,WI,PIERCE,0.022425249169435217,79896.0
54762,WI,BARRON,0.019154030327214685,74196.0
54763,WI,DUNN,0.031578947368421054,102500.0
54766,WI,RUSK,0.01977552111170497,72813.0
54767,WI,PIERCE,0.020158827122785584,94938.0
54768,WI,CHIPPEWA,0.018669075579644687,72625.0
54769,WI,PEPIN,0.03543307086614173,81719.0
54770,WI,TREMPEALEAU,0.021690013556258474,76875.0
54771,WI,CLARK,0.026870511929580728,72762.0
54772,WI,DUNN,0.010978956999085087,79821.0
54773,WI,TREMPEALEAU,0.018841394825646795,79904.0
54801,WI,WASHBURN,0.04319973718791065,81042.0
54805,WI,BARRON,0.0289490245437382,74375.0
54806,WI,ASHLAND,0.03307511532770476,81585.0
54810,WI,POLK,0.026690391459074734,75917.0
54812,WI,BARRON,0.027072192513368985,68542.0
54813,WI,BARRON,0.02604920405209841,67237.0
54814,WI,BAYFIELD,0.03914590747330961,75438.0
54817,WI,WASHBURN,0.022251891410769914,92900.0
54819,WI,RUSK,0.013824884792626729,70313.0
54820,WI,DOUGLAS,0.02252816020025031,82500.0
54821,WI,BAYFIELD,0.0469068660774983,72500.0
54822,WI,BARRON,0.023666182271123104,80369.0
54824,WI,POLK,0.013568521031207599,77625.0
54826,WI,BARRON,0.010115606936416185,100536.0
54827,WI,BAYFIELD,0.035256410256410256,91875.0
54828,WI,SAWYER,0.010309278350515464,73523.0
54829,WI,BARRON,0.025061338941465124,78696.0
54830,WI,BURNETT,0.016219588271990017,76759.0
54832,WI,BAYFIELD,0.029953917050691243,81250.0
54835,WI,SAWYER,0.01107419712070875,65417.0
54836,WI,DOUGLAS,0.01049618320610687,94722.0
54837,WI,POLK,0.026563364692861097,88370.0
54838,WI,DOUGLAS,0.024529844644317254,79063.0
54839,WI,BAYFIELD,0.01529051987767584,66250.0
54840,WI,BURNETT,0.024251370729649935,82969.0
54841,WI,BARRON,0.02909090909090909,80000.0
54842,WI,DOUGLAS,0.02681992337164751,103438.0
54843,WI,SAWYER,0.04125706324018887,76868.0
54844,WI,BAYFIELD,0.027450980392156862,72708.0
54846,WI,ASHLAND,0.007751937984496124,81250.0
54847,WI,BAYFIELD,0.03636363636363636,84135.0
54848,WI,RUSK,0.028590425531914893,67070.0
54849,WI,DOUGLAS,0.02145922746781116,94375.0
54850,WI,ASHLAND,0.09597523219814241,97727.0
54853,WI,POLK,0.024028077753779697,80917.0
54854,WI,DOUGLAS,0.012195121951219513,91250.0
54855,WI,ASHLAND,0.01910828025477707,75417.0
54856,WI,BAYFIELD,0.018856447688564478,78462.0
54858,WI,POLK,0.02729044834307992,66417.0
54859,WI,WASHBURN,0.024336283185840708,76023.0
54862,WI,SAWYER,0.02867383512544803,86250.0
54864,WI,DOUGLAS,0.015272244355909695,91806.0
54865,WI,BAYFIELD,0.0074211502782931356,57083.0
54867,WI,SAWYER,0.020522388059701493,51389.0
54868,WI,BARRON,0.03819728963126379,79838.0
54870,WI,WASHBURN,0.022209567198177675,74286.0
54871,WI,WASHBURN,0.02275485436893204,75750.0
54872,WI,BURNETT,0.04569606801275239,69000.0
54873,WI,DOUGLAS,0.02009132420091324,97500.0
54874,WI,DOUGLAS,0.008868583714055361,87850.0
54875,WI,WASHBURN,0.013921113689095127,62321.0
54876,WI,SAWYER,0.01821286283437678,71563.0
54880,WI,DOUGLAS,0.026341043714219532,89884.0
54888,WI,WASHBURN,0.026234567901234566,83281.0
54889,WI,BARRON,0.02571327932370553,95547.0
54891,WI,BAYFIELD,0.026662672258837627,82011.0
54893,WI,BURNETT,0.023098167210645244,69609.0
54895,WI,RUSK,0.03075030750307503,71375.0
54896,WI,SAWYER,0.030040053404539385,72083.0
54901,WI,WINNEBAGO,0.01886034237951081,79851.0
54902,WI,WINNEBAGO,0.023634018243803557,78462.0
54904,WI,WINNEBAGO,0.024035448930265865,107873.0
54909,WI,PORTAGE,0.01710261569416499,85804.0
54911,WI,OUTAGAMIE,0.03557020946470132,88296.0
54913,WI,OUTAGAMIE,0.03733050847457627,128615.0
54914,WI,OUTAGAMIE,0.03357673543573228,90869.0
54915,WI,OUTAGAMIE,0.01784776902887139,101094.0
54921,WI,PORTAGE,0.017409470752089137,76146.0
54922,WI,OUTAGAMIE,0.013786764705882353,82679.0
54923,WI,GREEN LAKE,0.022577400245892477,80484.0
54926,WI,WAUPACA,0.022556390977443608,141066.0
54927,WI,WINNEBAGO,0.019559902200488997,114375.0
54928,WI,SHAWANO,0.01609657947686117,75000.0
54929,WI,WAUPACA,0.020863712843522154,77056.0
54930,WI,WAUSHARA,0.02097902097902098,85556.0
54932,WI,FOND DU LAC,0.016832440703902066,112560.0
54935,WI,FOND DU LAC,0.022353993129088427,76735.0
54937,WI,FOND DU LAC,0.01845071092301108,101030.0
54940,WI,WAUPACA,0.019434628975265017,97426.0
54941,WI,GREEN LAKE,0.04525071341214839,94444.0
54942,WI,OUTAGAMIE,0.021035302725443572,121106.0
54943,WI,WAUSHARA,0.006675567423230975,70875.0
54944,WI,OUTAGAMIE,0.019153335509848733,110058.0
54945,WI,WAUPACA,0.01970008820935019,81694.0
54947,WI,WINNEBAGO,0.015459363957597174,97857.0
54949,WI,WAUPACA,0.020353187668362766,85423.0
54950,WI,WAUPACA,0.02758881330309902,69286.0
54952,WI,WINNEBAGO,0.01900746986169662,90556.0
54956,WI,WINNEBAGO,0.022927007456112078,98638.0
54960,WI,MARQUETTE,0.012629161882893225,69234.0
54961,WI,WAUPACA,0.021641371557054524,77500.0
54962,WI,WAUPACA,0.012727272727272728,77841.0
54963,WI,WINNEBAGO,0.01625,91588.0
54964,WI,WINNEBAGO,0.01778242677824268,84583.0
54965,WI,WAUSHARA,0.010726072607260726,74100.0
54966,WI,WAUSHARA,0.0249003984063745,70833.0
54967,WI,WAUSHARA,0.019693654266958426,47422.0
54968,WI,GREEN LAKE,0.026535805161759362,69833.0
54970,WI,WAUSHARA,0.010167768174885612,72679.0
54971,WI,FOND DU LAC,0.02416806097787693,89957.0
54974,WI,FOND DU LAC,0.017241379310344827,92250.0
54977,WI,WAUPACA,0.015862068965517243,79722.0
54978,WI,SHAWANO,0.03614457831325301,102500.0
54979,WI,FOND DU LAC,0.012877939529675251,96786.0
54980,WI,WINNEBAGO,0.011764705882352941,82232.0
54981,WI,WAUPACA,0.029056502482888203,90011.0
54982,WI,WAUSHARA,0.02866779089376054,73158.0
54983,WI,WAUPACA,0.019621263974446725,73875.0
54984,WI,WAUSHARA,0.02121595946801773,77375.0
54986,WI,WINNEBAGO,0.017929759704251386,105000.0
55001,MN,WASHINGTON,0.03362474781439139,156336.0
55003,MN,WASHINGTON,0.01486417221937468,130147.0
55005,MN,ANOKA,0.02238971403236533,119315.0
55006,MN,ISANTI,0.020595602560534373,73750.0
55007,MN,PINE,0.010575296108291032,72917.0
55008,MN,ISANTI,0.029572134197190326,95917.0
55009,MN,GOODHUE,0.028761061946902654,113214.0
55011,MN,ANOKA,0.024084340634372443,130532.0
55012,MN,CHISAGO,0.020744931636020744,95278.0
55013,MN,CHISAGO,0.027283338196673477,113798.0
55014,MN,ANOKA,0.01812804453723034,110060.0
55016,MN,WASHINGTON,0.013155862211008703,126462.0
55017,MN,ISANTI,0.015806111696522657,77212.0
55018,MN,GOODHUE,0.031446540880503145,121071.0
55019,MN,RICE,0.03137978772496539,126513.0
55020,MN,SCOTT,0.022458902523732345,144250.0
55021,MN,RICE,0.02369805960029703,83463.0
55024,MN,DAKOTA,0.013161838842412186,131265.0
55025,MN,WASHINGTON,0.028796828851235814,116523.0
55026,MN,GOODHUE,0.01809954751131222,136250.0
55027,MN,GOODHUE,0.025078369905956112,97500.0
55029,MN,ISANTI,0.06153846153846154,58750.0
55030,MN,PINE,0.012658227848101266,91250.0
55031,MN,DAKOTA,0.026595744680851064,111563.0
55032,MN,CHISAGO,0.0233630494927759,113259.0
55033,MN,DAKOTA,0.021592992462823386,116632.0
55036,MN,PINE,0.075,24000.0
55037,MN,PINE,0.02193419740777667,64612.0
55038,MN,WASHINGTON,0.020703585255007574,150305.0
55040,MN,ISANTI,0.019662921348314606,89792.0
55041,MN,WABASHA,0.0231512104775764,101117.0
55042,MN,WASHINGTON,0.028623388945995098,183355.0
55043,MN,WASHINGTON,0.024858757062146894,113188.0
55044,MN,DAKOTA,0.025108777439722577,150158.0
55045,MN,CHISAGO,0.021205500578331832,131012.0
55046,MN,RICE,0.01866977829638273,109338.0
55047,MN,WASHINGTON,0.027874564459930314,129722.0
55049,MN,STEELE,0.025572519083969465,97500.0
55051,MN,KANABEC,0.024919195078719633,81375.0
55052,MN,RICE,0.017306652244456464,95795.0
55053,MN,RICE,0.03085824493731919,109167.0
55054,MN,SCOTT,0.020872865275142316,152500.0
55055,MN,WASHINGTON,0.0271438866202258,59293.0
55056,MN,CHISAGO,0.0256933689990145,113208.0
55057,MN,RICE,0.02307661911724029,116287.0
55060,MN,STEELE,0.026469298985062548,103910.0
55063,MN,PINE,0.029628825700021705,86932.0
55065,MN,DAKOTA,0.023956723338485315,128750.0
55066,MN,GOODHUE,0.028944321650352593,87853.0
55068,MN,DAKOTA,0.016182454812151036,135478.0
55069,MN,CHISAGO,0.020729826965907146,81293.0
55070,MN,ANOKA,0.015135263973304731,98790.0
55071,MN,WASHINGTON,0.014079728583545377,106230.0
55072,MN,PINE,0.01948488241881299,73661.0
55073,MN,WASHINGTON,0.02560945579906427,142125.0
55074,MN,CHISAGO,0.019004524886877826,111985.0
55075,MN,DAKOTA,0.02063253741463651,98723.0
55076,MN,DAKOTA,0.017867805796702035,114297.0
55077,MN,DAKOTA,0.02674335010783609,129514.0
55079,MN,CHISAGO,0.01893939393939394,117348.0
55080,MN,ISANTI,0.02135561745589601,111833.0
55082,MN,WASHINGTON,0.03338496431930077,125632.0
55084,MN,CHISAGO,0.021406727828746176,99333.0
55085,MN,DAKOTA,0.03488372093023256,102692.0
55088,MN,RICE,0.03297362110311751,140978.0
55089,MN,GOODHUE,0.019965772960638905,114000.0
55090,MN,WASHINGTON,0.05053191489361702,78516.0
55092,MN,CHISAGO,0.020908111988514,99981.0
55101,MN,RAMSEY,0.0833003300330033,108500.0
55102,MN,RAMSEY,0.03749744219357479,107835.0
55103,MN,RAMSEY,0.02378271882915846,67997.0
55104,MN,RAMSEY,0.026428154074340418,99503.0
55105,MN,RAMSEY,0.024945968716802814,178433.0
55106,MN,RAMSEY,0.010891054767437828,69920.0
55107,MN,RAMSEY,0.023381173775352065,84342.0
55108,MN,RAMSEY,0.029121776036565458,127078.0
55109,MN,RAMSEY,0.027849210987726476,97332.0
55110,MN,RAMSEY,0.032117095772126576,113725.0
55112,MN,RAMSEY,0.024579672415663303,112609.0
55113,MN,RAMSEY,0.04208465275931253,119464.0
55114,MN,RAMSEY,0.16109253065774806,141964.0
55115,MN,WASHINGTON,0.022688598979013045,155368.0
55116,MN,RAMSEY,0.020906185373190448,126016.0
55117,MN,RAMSEY,0.015477497255762898,79169.0
55118,MN,DAKOTA,0.026114518018328394,115000.0
55119,MN,RAMSEY,0.009888039020064295,84213.0
55120,MN,DAKOTA,0.0745090489025799,159432.0
55121,MN,DAKOTA,0.0986215398408607,90917.0
55122,MN,DAKOTA,0.027814821870832538,125315.0
55123,MN,DAKOTA,0.017828259228640234,158419.0
55124,MN,DAKOTA,0.019282656401769974,122078.0
55125,MN,WASHINGTON,0.02999890913057707,134892.0
55126,MN,RAMSEY,0.02434320646241176,142218.0
55127,MN,RAMSEY,0.022955755066931885,155417.0
55128,MN,WASHINGTON,0.02429627572802055,103125.0
55129,MN,WASHINGTON,0.013428013730901259,174171.0
55130,MN,RAMSEY,0.009075613113751083,57128.0
55150,MN,DAKOTA,0.09285714285714286,136250.0
55301,MN,WRIGHT,0.026024574524917958,126707.0
55302,MN,WRIGHT,0.030509891334633603,99764.0
55303,MN,ANOKA,0.025743981863941133,111037.0
55304,MN,ANOKA,0.023711235383833247,130842.0
55305,MN,HENNEPIN,0.04502258185923974,138798.0
55306,MN,DAKOTA,0.030650873122481378,113250.0
55307,MN,SIBLEY,0.024536205864751647,90100.0
55308,MN,SHERBURNE,0.023811999584069876,117596.0
55309,MN,SHERBURNE,0.019192112568201396,117814.0
55310,MN,RENVILLE,0.029589778076664425,100547.0
55311,MN,HENNEPIN,0.01920787364076514,166469.0
55312,MN,MCLEOD,0.015089163237311385,95781.0
